mass_A
t	x
7.781106667E1	-7.073262405E0
7.782775000E1	-1.315410061E1
7.784443333E1	-1.804629093E1
7.786111667E1	-2.106010096E1
7.787780000E1	-2.204732240E1
7.789448333E1	-2.100030045E1
7.791116667E1	-1.773462105E1
7.792785000E1	-1.285290291E1
7.794453333E1	-6.782347685E0
7.796121667E1	-1.102110473E-1
7.797790000E1	6.083987602E0
7.799458333E1	1.127152388E1
7.801126667E1	1.506276691E1
7.802795000E1	1.688313243E1
7.804463333E1	1.613453344E1
7.806131667E1	1.346884292E1
7.807800000E1	8.651667971E0
7.809468333E1	2.866110067E0
7.811136667E1	-3.756879816E0
7.812805000E1	-1.028620836E1
7.814473333E1	-1.594316519E1
7.816141667E1	-1.997495930E1
7.817810000E1	-2.210422306E1
7.819478333E1	-2.211873367E1
7.821146667E1	-2.005167775E1
7.822815000E1	-1.599376837E1
7.824483333E1	-1.010492829E1
7.826151667E1	-3.786366672E0
7.827820000E1	2.915573222E0
7.829488333E1	8.918523274E0
7.831156667E1	1.377533951E1
7.832825000E1	1.674948417E1
7.834493333E1	1.745065596E1
7.836161667E1	1.573442481E1
7.837830000E1	1.204816652E1
7.839498333E1	6.929840128E0
7.841166667E1	7.682881378E-1
7.842835000E1	-5.977579590E0
7.844503333E1	-1.214136402E1
7.846171667E1	-1.714633650E1
7.847840000E1	-2.032665100E1
7.849508333E1	-2.184718723E1
7.851176667E1	-2.090406720E1
7.852845000E1	-1.794532322E1
7.854513333E1	-1.300693867E1
7.856181667E1	-7.030694112E0
7.857850000E1	-3.596646210E-1
7.859518333E1	6.047872531E0
7.861186667E1	1.142148414E1
7.862855000E1	1.521822344E1
7.864523333E1	1.705854685E1
7.866191667E1	1.687646716E1
7.867860000E1	1.409422672E1
7.869528333E1	9.772550375E0
7.871196667E1	3.980145526E0
7.872865000E1	-2.740469929E0
7.874533333E1	-9.033136104E0
7.876201667E1	-1.489416260E1
7.877870000E1	-1.901976940E1
7.879538333E1	-2.130519232E1
7.881206667E1	-2.139618721E1
7.882875000E1	-1.962858760E1
7.884543333E1	-1.591525637E1
7.886211667E1	-1.069498720E1
7.887880000E1	-4.151650871E0
7.889548333E1	2.104541152E0
7.891216667E1	8.109325453E0
7.892885000E1	1.299672817E1
7.894553333E1	1.598105339E1
7.896221667E1	1.695387897E1
7.897890000E1	1.582205798E1
7.899558333E1	1.228368380E1
7.901226667E1	7.092341283E0
7.902895000E1	9.881491757E-1
7.904563333E1	-5.492300852E0
7.906231667E1	-1.158895393E1
7.907900000E1	-1.692976522E1
7.909568333E1	-2.023541534E1
7.911236667E1	-2.191882469E1
7.912905000E1	-2.104081194E1
7.914573333E1	-1.817286575E1
7.916241667E1	-1.378836054E1
7.917910000E1	-7.983656139E0
7.919578333E1	-1.730155474E0
7.921246667E1	4.771900994E0
7.922915000E1	1.015839199E1
7.924583333E1	1.419331210E1
7.926251667E1	1.617653555E1
7.927920000E1	1.613640564E1
7.929588333E1	1.400791003E1
7.931256667E1	9.957920331E0
7.932925000E1	4.178818114E0
7.934593333E1	-2.022155201E0
7.936261667E1	-8.616972313E0
7.937930000E1	-1.457482761E1
7.939598333E1	-1.904288342E1
7.941266667E1	-2.193260987E1
7.942935000E1	-2.215278540E1
7.944603333E1	-2.090032411E1
7.946271667E1	-1.702810176E1
7.947940000E1	-1.199412261E1
7.949608333E1	-5.908196907E0
7.951276667E1	7.842804470E-1
7.952945000E1	6.966914851E0
7.954613333E1	1.201095523E1
7.956281667E1	1.516692723E1
7.957950000E1	1.627039942E1
7.959618333E1	1.508501309E1
7.961286667E1	1.199415512E1
7.962955000E1	6.991537550E0
7.964623333E1	9.907005488E-1
7.966291667E1	-5.650029391E0
7.967960000E1	-1.202887603E1
7.969628333E1	-1.722351790E1
7.971296667E1	-2.101370928E1
7.972965000E1	-2.288569648E1
7.974633333E1	-2.253866928E1
7.976301667E1	-2.001412519E1
7.977970000E1	-1.523239893E1
7.979638333E1	-9.442616530E0
7.981306667E1	-2.886980256E0
7.982975000E1	3.384140437E0
7.984643333E1	9.058952099E0
7.986311667E1	1.316463415E1
7.987980000E1	1.560150623E1
7.989648333E1	1.591467790E1
7.991316667E1	1.397696235E1
7.992985000E1	9.959848365E0
7.994653333E1	4.499904734E0
7.996321667E1	-1.987915577E0
7.997990000E1	-8.697964333E0
7.999658333E1	-1.475594735E1
8.001326667E1	-1.926685424E1
8.002995000E1	-2.209513023E1
8.004663333E1	-2.294364217E1
8.006331667E1	-2.159755888E1
8.008000000E1	-1.812163128E1
8.009668333E1	-1.302862986E1
8.011336667E1	-6.999934678E0
8.013005000E1	-2.350095943E-1
8.014673333E1	5.874363218E0
8.016341667E1	1.097059537E1
8.018010000E1	1.423935764E1
8.019678333E1	1.576879029E1
8.021346667E1	1.498050396E1
8.023015000E1	1.201823912E1
8.024683333E1	7.216612972E0
8.026351667E1	1.132911426E0
8.028020000E1	-5.042222926E0
8.029688333E1	-1.120524123E1
8.031356667E1	-1.665043883E1
8.033025000E1	-2.087990411E1
8.034693333E1	-2.294071057E1
8.036361667E1	-2.286745267E1
8.038030000E1	-2.057225953E1
8.039698333E1	-1.674001283E1
8.041366667E1	-1.097061670E1
8.043035000E1	-4.805249361E0
8.044703333E1	1.612363841E0
8.046371667E1	7.709635897E0
8.048040000E1	1.222688957E1
8.049708333E1	1.492828424E1
8.051376667E1	1.524299436E1
8.053045000E1	1.318466747E1
8.054713333E1	9.221324077E0
8.056381667E1	4.004057142E0
8.058050000E1	-2.155037573E0
8.059718333E1	-8.911123177E0
8.061386667E1	-1.488519436E1
8.063055000E1	-1.979539094E1
8.064723333E1	-2.284327609E1
8.066391667E1	-2.392464574E1
8.068060000E1	-2.291069036E1
8.069728333E1	-1.962399011E1
8.071396667E1	-1.489851677E1
8.073065000E1	-8.941065211E0
8.074733333E1	-2.588270577E0
8.076401667E1	3.478901431E0
8.078070000E1	8.647923261E0
8.079738333E1	1.238144746E1
8.081406667E1	1.388050515E1
8.083075000E1	1.321197200E1
8.084743333E1	1.070920296E1
8.086411667E1	6.213157522E0
8.088080000E1	1.341932382E-1
8.089748333E1	-6.112537547E0
8.091416667E1	-1.257861609E1
8.093085000E1	-1.803928137E1
8.094753333E1	-2.203355771E1
8.096421667E1	-2.409678770E1
8.098090000E1	-2.405489061E1
8.099758333E1	-2.200506702E1
8.101426667E1	-1.801608214E1
8.103095000E1	-1.231394078E1
8.104763333E1	-6.077090000E0
8.106431667E1	1.260535913E-1
8.108100000E1	5.989820035E0
8.109768333E1	1.069765509E1
8.111436667E1	1.357959575E1
8.113105000E1	1.411865343E1
8.114773333E1	1.290688793E1
8.116441667E1	9.032246251E0
8.118110000E1	4.019053828E0
8.119778333E1	-2.018617747E0
8.121446667E1	-8.274487719E0
8.123115000E1	-1.421408512E1
8.124783333E1	-1.913007188E1
8.126451667E1	-2.221454214E1
8.128120000E1	-2.338800956E1
8.129788333E1	-2.223588924E1
8.131456667E1	-1.924803587E1
8.133125000E1	-1.487472591E1
8.134793333E1	-8.976629131E0
8.136461667E1	-2.805847433E0
8.138130000E1	3.213056075E0
8.139798333E1	8.716439774E0
8.141466667E1	1.272665682E1
8.143135000E1	1.473821372E1
8.144803333E1	1.457043423E1
8.146471667E1	1.216791921E1
8.148140000E1	7.978184566E0
8.149808333E1	2.197234200E0
8.151476667E1	-4.005293961E0
8.153145000E1	-1.016818056E1
8.154813333E1	-1.591916148E1
8.156481667E1	-2.002122576E1
8.158150000E1	-2.239809952E1
8.159818333E1	-2.267260819E1
8.161486667E1	-2.097473291E1
8.163155000E1	-1.712929853E1
8.164823333E1	-1.203941411E1
8.166491667E1	-5.989435457E0
8.168160000E1	3.039155504E-1
8.169828333E1	6.128841238E0
8.171496667E1	1.094107840E1
8.173165000E1	1.393747630E1
8.174833333E1	1.494371302E1
8.176501667E1	1.384292456E1
8.178170000E1	1.047964459E1
8.179838333E1	5.253552003E0
8.181506667E1	-7.887211932E-1
8.183175000E1	-7.069506024E0
8.184843333E1	-1.304594285E1
8.186511667E1	-1.802430581E1
8.188180000E1	-2.148771179E1
8.189848333E1	-2.282918346E1
8.191516667E1	-2.204930721E1
8.193185000E1	-1.922996267E1
8.194853333E1	-1.499797308E1
8.196521667E1	-9.063922840E0
8.198190000E1	-2.953685323E0
8.199858333E1	3.193166329E0
8.201526667E1	8.708154535E0
8.203195000E1	1.287435570E1
8.204863333E1	1.500731707E1
8.206531667E1	1.499994104E1
8.208200000E1	1.289757456E1
8.209868333E1	8.941808291E0
8.211536667E1	3.305237647E0
8.213205000E1	-2.951769915E0
8.214873333E1	-9.169731653E0
8.216541667E1	-1.493844461E1
8.218210000E1	-1.924670014E1
8.219878333E1	-2.175121778E1
8.221546667E1	-2.220409142E1
8.223215000E1	-2.092105144E1
8.224883333E1	-1.720930696E1
8.226551667E1	-1.204515454E1
8.228220000E1	-6.026734492E0
8.229888333E1	1.600235686E-1
8.231556667E1	6.060598960E0
8.233225000E1	1.090641225E1
8.234893333E1	1.402994916E1
8.236561667E1	1.509436606E1
8.238230000E1	1.407021579E1
8.239898333E1	1.103567811E1
8.241566667E1	6.154500172E0
8.243235000E1	2.609659694E-1
8.244903333E1	-5.957248896E0
8.246571667E1	-1.203864332E1
8.248240000E1	-1.711333766E1
8.249908333E1	-2.093825245E1
8.251576667E1	-2.274289174E1
8.253245000E1	-2.229023708E1
8.254913333E1	-1.997635078E1
8.256581667E1	-1.590306273E1
8.258250000E1	-1.011166811E1
8.259918333E1	-3.991851019E0
8.261586667E1	2.102860073E0
8.263255000E1	7.740805284E0
8.264923333E1	1.194496286E1
8.266591667E1	1.415778173E1
8.268260000E1	1.426252480E1
8.269928333E1	1.225772623E1
8.271596667E1	8.232220083E0
8.273265000E1	3.021134825E0
8.274933333E1	-3.015614716E0
8.276601667E1	-9.216397711E0
8.278270000E1	-1.507136791E1
8.279938333E1	-1.957695807E1
8.281606667E1	-2.266460129E1
8.283275000E1	-2.357086761E1
8.284943333E1	-2.238418330E1
8.286611667E1	-1.903478360E1
8.288280000E1	-1.404330548E1
8.289948333E1	-8.021447585E0
8.291616667E1	-1.891338460E0
8.293285000E1	4.110147479E0
8.294953333E1	9.078736446E0
8.296621667E1	1.273166241E1
8.298290000E1	1.399239579E1
8.299958333E1	1.314464671E1
8.301626667E1	1.031765709E1
8.303295000E1	5.924519206E0
8.304963333E1	-1.635079542E-2
8.306631667E1	-6.163231663E0
8.308300000E1	-1.223040587E1
8.309968333E1	-1.755980240E1
8.311636667E1	-2.172721878E1
8.313305000E1	-2.382623867E1
8.314973333E1	-2.387583380E1
8.316641667E1	-2.185264280E1
8.318310000E1	-1.789901925E1
8.319978333E1	-1.239904159E1
8.321646667E1	-6.096739337E0
8.323315000E1	6.444027968E-2
8.324983333E1	5.835677195E0
8.326651667E1	1.007703314E1
8.328320000E1	1.281562898E1
8.329988333E1	1.310449385E1
8.331656667E1	1.181905873E1
8.333325000E1	8.056468284E0
8.334993333E1	3.010224624E0
8.336661667E1	-2.987384577E0
8.338330000E1	-9.105013768E0
8.339998333E1	-1.502244219E1
8.341666667E1	-1.984445219E1
8.343335000E1	-2.287641175E1
8.345003333E1	-2.397852142E1
8.346671667E1	-2.297767904E1
8.348340000E1	-1.998426088E1
8.350008333E1	-1.548596726E1
8.351676667E1	-9.340673102E0
8.353345000E1	-3.073892903E0
8.355013333E1	2.960103491E0
8.356681667E1	8.083809553E0
8.358350000E1	1.192023498E1
8.360018333E1	1.373924269E1
8.361686667E1	1.334284345E1
8.363355000E1	1.096106142E1
8.365023333E1	6.504369662E0
8.366691667E1	1.095244562E0
8.368360000E1	-4.996612217E0
8.370028333E1	-1.108239928E1
8.371696667E1	-1.643786919E1
8.373365000E1	-2.028278012E1
8.375033333E1	-2.232374406E1
8.376701667E1	-2.279223298E1
8.378370000E1	-2.087912244E1
8.380038333E1	-1.702343266E1
8.381706667E1	-1.198304244E1
8.383375000E1	-5.944879973E0
8.385043333E1	1.976524590E-1
8.386711667E1	6.008249607E0
8.388380000E1	1.039732546E1
8.390048333E1	1.310600801E1
8.391716667E1	1.399479248E1
8.393385000E1	1.284735401E1
8.395053333E1	9.135534424E0
8.396721667E1	4.141942921E0
8.398390000E1	-1.867521095E0
8.400058333E1	-7.995832516E0
8.401726667E1	-1.400463753E1
8.403395000E1	-1.894011069E1
8.405063333E1	-2.204546317E1
8.406731667E1	-2.335511778E1
8.408400000E1	-2.275863485E1
8.410068333E1	-1.996429236E1
8.411736667E1	-1.560161875E1
8.413405000E1	-9.968387677E0
8.415073333E1	-3.862074494E0
8.416741667E1	2.190693910E0
8.418410000E1	7.346025671E0
8.420078333E1	1.112945671E1
8.421746667E1	1.305446332E1
8.423415000E1	1.296779497E1
8.425083333E1	1.087227105E1
8.426751667E1	6.837304124E0
8.428420000E1	1.112233050E0
8.430088333E1	-4.970713214E0
8.431756667E1	-1.107277520E1
8.433425000E1	-1.675192317E1
8.435093333E1	-2.096087710E1
8.436761667E1	-2.317131225E1
8.438430000E1	-2.392348413E1
8.440098333E1	-2.205390978E1
8.441766667E1	-1.841122335E1
8.443435000E1	-1.322276251E1
8.445103333E1	-7.117895085E0
8.446771667E1	-9.745936408E-1
8.448440000E1	4.952089070E0
8.450108333E1	9.670380566E0
8.451776667E1	1.284230456E1
8.453445000E1	1.392527474E1
8.455113333E1	1.285502061E1
8.456781667E1	9.813948464E0
8.458450000E1	5.013529731E0
8.460118333E1	-9.674280524E-1
8.461786667E1	-7.059560350E0
8.463455000E1	-1.306156198E1
8.465123333E1	-1.799783266E1
8.466791667E1	-2.130202343E1
8.468460000E1	-2.301227330E1
8.470128333E1	-2.219172625E1
8.471796667E1	-1.968813044E1
8.473465000E1	-1.571594936E1
8.475133333E1	-1.001602061E1
8.476801667E1	-3.974713893E0
8.478470000E1	2.082965875E0
8.480138333E1	7.359721260E0
8.481806667E1	1.124550378E1
8.483475000E1	1.320801769E1
8.485143333E1	1.323437200E1
8.486811667E1	1.108445947E1
8.488480000E1	7.073196020E0
8.490148333E1	1.863274711E0
8.491816667E1	-4.127985505E0
8.493485000E1	-1.022911784E1
8.495153333E1	-1.577743405E1
8.496821667E1	-2.007907609E1
8.498490000E1	-2.291073128E1
8.500158333E1	-2.355513459E1
8.501826667E1	-2.202674927E1
8.503495000E1	-1.889715600E1
8.505163333E1	-1.398518221E1
8.506831667E1	-8.013953243E0
8.508500000E1	-1.921947622E0
8.510168333E1	3.989761268E0
8.511836667E1	8.390788608E0
8.513505000E1	1.176867210E1
8.515173333E1	1.301502870E1
8.516841667E1	1.207388500E1
8.518510000E1	9.094540701E0
8.520178333E1	4.553882631E0
8.521846667E1	-9.283978175E-1
8.523515000E1	-7.024797540E0
8.525183333E1	-1.301454932E1
8.526851667E1	-1.804375442E1
8.528520000E1	-2.184954307E1
8.530188333E1	-2.375591811E1
8.531856667E1	-2.366697663E1
8.533525000E1	-2.122626718E1
8.535193333E1	-1.707866336E1
8.536861667E1	-1.194170846E1
8.538530000E1	-5.937001549E0
8.540198333E1	1.091808601E-1
8.541866667E1	5.810440163E0
8.543535000E1	9.945136974E0
8.545203333E1	1.214139471E1
8.546871667E1	1.244935258E1
8.548540000E1	1.056641304E1
8.550208333E1	7.028546087E0
8.551876667E1	1.977854433E0
8.553545000E1	-3.996466602E0
8.555213333E1	-1.000426242E1
8.556881667E1	-1.567585956E1
8.558550000E1	-2.017762231E1
8.560218333E1	-2.303969130E1
8.561886667E1	-2.396684748E1
8.563555000E1	-2.290561234E1
8.565223333E1	-1.992537508E1
8.566891667E1	-1.503398317E1
8.568560000E1	-9.177065422E0
8.570228333E1	-3.067678815E0
8.571896667E1	2.924345151E0
8.573565000E1	7.884134572E0
8.575233333E1	1.114087133E1
8.576901667E1	1.276031149E1
8.578570000E1	1.223116940E1
8.580238333E1	9.357652286E0
8.581906667E1	5.072758370E0
8.583575000E1	-3.508698294E-1
8.585243333E1	-6.351849823E0
8.586911667E1	-1.227517071E1
8.588580000E1	-1.734481759E1
8.590248333E1	-2.111409109E1
8.591916667E1	-2.307530914E1
8.593585000E1	-2.305127368E1
8.595253333E1	-2.105414316E1
8.596921667E1	-1.712297649E1
8.598590000E1	-1.205709824E1
8.600258333E1	-5.997579699E0
8.601926667E1	6.890887659E-2
8.603595000E1	5.914157574E0
8.605263333E1	1.008156843E1
8.606931667E1	1.291055916E1
8.608600000E1	1.354052391E1
8.610268333E1	1.207191414E1
8.611936667E1	8.885181523E0
8.613605000E1	3.982034043E0
8.615273333E1	-1.985917506E0
8.616941667E1	-8.047166096E0
8.618610000E1	-1.399702661E1
8.620278333E1	-1.873377442E1
8.621946667E1	-2.188769250E1
8.623615000E1	-2.299169339E1
8.625283333E1	-2.202453783E1
8.626951667E1	-1.905784927E1
8.628620000E1	-1.452693994E1
8.630288333E1	-8.991652683E0
8.631956667E1	-2.972773617E0
8.633625000E1	3.007593160E0
8.635293333E1	8.084716250E0
8.636961667E1	1.188553714E1
8.638630000E1	1.378700845E1
8.640298333E1	1.308469005E1
8.641966667E1	1.095046490E1
8.643635000E1	6.873835366E0
8.645303333E1	1.414999684E0
8.646971667E1	-4.858428499E0
8.648640000E1	-1.097443532E1
8.650308333E1	-1.665679002E1
8.651976667E1	-2.073938534E1
8.653645000E1	-2.297205498E1
8.655313333E1	-2.306103436E1
8.656981667E1	-2.116244156E1
8.658650000E1	-1.781122326E1
8.660318333E1	-1.286096959E1
8.661986667E1	-6.893990429E0
8.663655000E1	-8.795401232E-1
8.665323333E1	4.906286584E0
8.666991667E1	9.165792997E0
8.668660000E1	1.205342553E1
8.670328333E1	1.294451751E1
8.671996667E1	1.144275706E1
8.673665000E1	8.098107679E0
8.675333333E1	3.227323730E0
8.677001667E1	-2.335908586E0
8.678670000E1	-8.243666746E0
8.680338333E1	-1.401688143E1
8.682006667E1	-1.884945536E1
8.683675000E1	-2.197834197E1
8.685343333E1	-2.312678136E1
8.687011667E1	-2.247616776E1
8.688680000E1	-1.986840739E1
8.690348333E1	-1.576056953E1
8.692016667E1	-1.015320885E1
8.693685000E1	-4.063893334E0
8.695353333E1	1.954295018E0
8.697021667E1	6.998680692E0
8.698690000E1	1.087871442E1
8.700358333E1	1.288387531E1
8.702026667E1	1.290609399E1
8.703695000E1	1.087302658E1
8.705363333E1	6.930287522E0
8.707031667E1	1.771979630E0
8.708700000E1	-4.188624626E0
8.710368333E1	-1.010674639E1
8.712036667E1	-1.545402924E1
8.713705000E1	-1.937554395E1
8.715373333E1	-2.174496368E1
8.717041667E1	-2.208027427E1
8.718710000E1	-2.046744040E1
8.720378333E1	-1.703230897E1
8.722046667E1	-1.202623799E1
8.723715000E1	-6.117597807E0
8.725383333E1	-7.328385507E-2
8.727051667E1	5.480099707E0
8.728720000E1	9.904731054E0
8.730388333E1	1.292457749E1
8.732056667E1	1.391352134E1
8.733725000E1	1.290730025E1
8.735393333E1	9.944924570E0
8.737061667E1	5.126645085E0
8.738730000E1	-5.469121500E-1
8.740398333E1	-6.757887598E0
8.742066667E1	-1.267119411E1
8.743735000E1	-1.757662203E1
8.745403333E1	-2.093446928E1
8.747071667E1	-2.234932106E1
8.748740000E1	-2.194192476E1
8.750408333E1	-1.953012292E1
8.752076667E1	-1.568069282E1
8.753745000E1	-1.033585616E1
8.755413333E1	-4.125861852E0
8.757081667E1	1.893597703E0
8.758750000E1	7.050664112E0
8.760418333E1	1.092955899E1
8.762086667E1	1.295640538E1
8.763755000E1	1.300614144E1
8.765423333E1	1.100966481E1
8.767091667E1	7.055083496E0
8.768760000E1	2.031061674E0
8.770428333E1	-3.960462901E0
8.772096667E1	-9.963974153E0
8.773765000E1	-1.533091836E1
8.775433333E1	-1.926133056E1
8.777101667E1	-2.186373705E1
8.778770000E1	-2.258088874E1
8.780438333E1	-2.121975856E1
8.782106667E1	-1.804042085E1
8.783775000E1	-1.319457895E1
8.785443333E1	-7.298522320E0
8.787111667E1	-1.226930951E0
8.788780000E1	4.216124903E0
8.790448333E1	8.960744622E0
8.792116667E1	1.199112986E1
8.793785000E1	1.308641502E1
8.795453333E1	1.214601401E1
8.797121667E1	9.258811411E0
8.798790000E1	5.035030714E0
8.800458333E1	-3.413457873E-1
8.802126667E1	-6.142041699E0
8.803795000E1	-1.199332214E1
8.805463333E1	-1.691930780E1
8.807131667E1	-2.013736941E1
8.808800000E1	-2.199688164E1
8.810468333E1	-2.194834072E1
8.812136667E1	-1.989801027E1
8.813805000E1	-1.596619359E1
8.815473333E1	-1.092768807E1
8.817141667E1	-5.016770693E0
8.818810000E1	9.284622068E-1
8.820478333E1	6.009195493E0
8.822146667E1	1.002460857E1
8.823815000E1	1.218165780E1
8.825483333E1	1.281569196E1
8.827151667E1	1.101843065E1
8.828820000E1	7.847931667E0
8.830488333E1	2.932287119E0
8.832156667E1	-2.933427142E0
8.833825000E1	-8.863268491E0
8.835493333E1	-1.408594071E1
8.837161667E1	-1.850707610E1
8.838830000E1	-2.135611834E1
8.840498333E1	-2.214712818E1
8.842166667E1	-2.107926398E1
8.843835000E1	-1.805768581E1
8.845503333E1	-1.388796700E1
8.847171667E1	-8.089456280E0
8.848840000E1	-2.235906965E0
8.850508333E1	3.187050924E0
8.852176667E1	8.005579786E0
8.853845000E1	1.110683737E1
8.855513333E1	1.270275679E1
8.857181667E1	1.220787640E1
8.858850000E1	9.690633892E0
8.860518333E1	5.769173035E0
8.862186667E1	3.032266009E-1
8.863855000E1	-5.732876022E0
8.865523333E1	-1.129437997E1
8.867191667E1	-1.617854224E1
8.868860000E1	-1.996790145E1
8.870528333E1	-2.193938174E1
8.872196667E1	-2.196207355E1
8.873865000E1	-1.998888578E1
8.875533333E1	-1.614008749E1
8.877201667E1	-1.116211106E1
8.878870000E1	-5.378396555E0
8.880538333E1	3.123568366E-1
8.882206667E1	5.337787752E0
8.883875000E1	9.256320273E0
8.885543333E1	1.173850980E1
8.887211667E1	1.235514183E1
8.888880000E1	1.095989785E1
8.890548333E1	7.822941383E0
8.892216667E1	2.977509645E0
8.893885000E1	-2.567215824E0
8.895553333E1	-8.291499172E0
8.897221667E1	-1.374914006E1
8.898890000E1	-1.797894057E1
8.900558333E1	-2.093705847E1
8.902226667E1	-2.197297589E1
8.903895000E1	-2.103634874E1
8.905563333E1	-1.826801001E1
8.907231667E1	-1.405359391E1
8.908900000E1	-8.893548166E0
8.910568333E1	-3.064903437E0
8.912236667E1	2.317923163E0
8.913905000E1	7.013338946E0
8.915573333E1	1.017873048E1
8.917241667E1	1.200119964E1
8.918910000E1	1.189011785E1
8.920578333E1	9.794987977E0
8.922246667E1	5.995528145E0
8.923915000E1	9.815459016E-1
8.925583333E1	-4.895842706E0
8.927251667E1	-1.062326782E1
8.928920000E1	-1.584636242E1
8.930588333E1	-1.978697265E1
8.932256667E1	-2.193100958E1
8.933925000E1	-2.213570430E1
8.935593333E1	-2.073884469E1
8.937261667E1	-1.760170012E1
8.938930000E1	-1.293654855E1
8.940598333E1	-7.182590214E0
8.942266667E1	-1.228907105E0
8.943935000E1	4.011235576E0
8.945603333E1	8.218626218E0
8.947271667E1	1.107021433E1
8.948940000E1	1.196486986E1
8.950608333E1	1.097349817E1
8.952276667E1	7.977139041E0
8.953945000E1	3.668423228E0
8.955613333E1	-1.979778644E0
8.957281667E1	-7.887721329E0
8.958950000E1	-1.322369564E1
8.960618333E1	-1.798212768E1
8.962286667E1	-2.096423844E1
8.963955000E1	-2.235189160E1
8.965623333E1	-2.178294040E1
8.967291667E1	-1.913148415E1
8.968960000E1	-1.503762769E1
8.970628333E1	-9.939853013E0
8.972296667E1	-4.003666206E0
8.973965000E1	1.922214258E0
8.975633333E1	6.925689117E0
8.977301667E1	1.035007964E1
8.978970000E1	1.210801221E1
8.980638333E1	1.201768447E1
8.982306667E1	9.994887779E0
8.983975000E1	6.053208436E0
8.985643333E1	1.038215694E0
8.987311667E1	-4.822529729E0
8.988980000E1	-1.058502463E1
8.990648333E1	-1.577838547E1
8.992316667E1	-1.984194007E1
8.993985000E1	-2.198657586E1
8.995653333E1	-2.236990639E1
8.997321667E1	-2.082853041E1
8.998990000E1	-1.785214622E1
9.000658333E1	-1.300964614E1
9.002326667E1	-7.687468863E0
9.003995000E1	-1.918603319E0
9.005663333E1	3.157249428E0
9.007331667E1	7.412913838E0
9.009000000E1	1.013901946E1
9.010668333E1	1.105226413E1
9.012336667E1	1.002579958E1
9.014005000E1	7.043343836E0
9.015673333E1	2.950250544E0
9.017341667E1	-2.217831458E0
9.019010000E1	-8.024421301E0
9.020678333E1	-1.332428335E1
9.022346667E1	-1.797727931E1
9.024015000E1	-2.099790650E1
9.025683333E1	-2.229485756E1
9.027351667E1	-2.203291788E1
9.029020000E1	-1.991982052E1
9.030688333E1	-1.598066403E1
9.032356667E1	-1.100610655E1
9.034025000E1	-5.355197568E0
9.035693333E1	2.056306198E-1
9.037361667E1	5.059216704E0
9.039030000E1	8.921575057E0
9.040698333E1	1.095036085E1
9.042366667E1	1.109534278E1
9.044035000E1	9.170017553E0
9.045703333E1	5.974988434E0
9.047371667E1	1.023358441E0
9.049040000E1	-4.172568526E0
9.050708333E1	-9.965668887E0
9.052376667E1	-1.500251573E1
9.054045000E1	-1.904040228E1
9.055713333E1	-2.180658315E1
9.057381667E1	-2.221261174E1
9.059050000E1	-2.113404780E1
9.060718333E1	-1.804105668E1
9.062386667E1	-1.395246120E1
9.064055000E1	-8.158750573E0
9.065723333E1	-2.539948076E0
9.067391667E1	2.857914324E0
9.069060000E1	7.184854529E0
9.070728333E1	1.017539207E1
9.072396667E1	1.151600823E1
9.074065000E1	1.099834443E1
9.075733333E1	8.638468717E0
9.077401667E1	4.831984097E0
9.079070000E1	-3.488347965E-1
9.080738333E1	-5.934528149E0
9.082406667E1	-1.160529080E1
9.084075000E1	-1.636858078E1
9.085743333E1	-1.993989266E1
9.087411667E1	-2.181302918E1
9.089080000E1	-2.170432989E1
9.090748333E1	-1.984489719E1
9.092416667E1	-1.602014720E1
9.094085000E1	-1.108078681E1
9.095753333E1	-5.777794352E0
9.097421667E1	-2.947450009E-2
9.099090000E1	4.975590999E0
9.100758333E1	8.905959992E0
9.102426667E1	1.112394414E1
9.104095000E1	1.140844753E1
9.105763333E1	9.903548795E0
9.107431667E1	6.865619125E0
9.109100000E1	2.021315392E0
9.110768333E1	-3.240128883E0
9.112436667E1	-8.998916602E0
9.114105000E1	-1.407215876E1
9.115773333E1	-1.812799586E1
9.117441667E1	-2.097466285E1
9.119110000E1	-2.191533950E1
9.120778333E1	-2.094760455E1
9.122446667E1	-1.801911341E1
9.124115000E1	-1.397848033E1
9.125783333E1	-8.846549544E0
9.127451667E1	-3.051598583E0
9.129120000E1	2.157904955E0
9.130788333E1	6.865901887E0
9.132456667E1	1.001873873E1
9.134125000E1	1.139363076E1
9.135793333E1	1.098865430E1
9.137461667E1	8.752980882E0
9.139130000E1	4.939996188E0
9.140798333E1	-4.222778672E-2
9.142466667E1	-5.331680605E0
9.144135000E1	-1.100340966E1
9.145803333E1	-1.585133894E1
9.147471667E1	-1.913181586E1
9.149140000E1	-2.107478618E1
9.150808333E1	-2.108172819E1
9.152476667E1	-1.920702547E1
9.154145000E1	-1.601942905E1
9.155813333E1	-1.109794611E1
9.157481667E1	-5.961215060E0
9.159150000E1	-1.820246503E-1
9.160818333E1	4.883551100E0
9.162486667E1	8.962334397E0
9.164155000E1	1.163524187E1
9.165823333E1	1.232357604E1
9.167491667E1	1.101627216E1
9.169160000E1	8.004087432E0
9.170828333E1	3.876902708E0
9.172496667E1	-1.615977783E0
9.174165000E1	-7.301364115E0
9.175833333E1	-1.247957077E1
9.177501667E1	-1.675452539E1
9.179170000E1	-1.987781037E1
9.180838333E1	-2.103241932E1
9.182506667E1	-2.026259620E1
