mass_A
t	x
4.994990000E1	-1.214751812E0
4.998326667E1	2.240069026E1
5.001663333E1	4.821121045E1
5.005000000E1	6.447817609E1
5.008336667E1	6.459640530E1
5.011673333E1	4.873394538E1
5.015010000E1	2.305049867E1
5.018346667E1	-5.359759190E-1
5.021683333E1	-1.187700149E1
5.025020000E1	-5.430605700E0
5.028356667E1	1.548085328E1
5.031693333E1	4.146508034E1
5.035030000E1	6.145322067E1
5.038366667E1	6.638928229E1
5.041703333E1	5.432583316E1
5.045040000E1	3.050702207E1
5.048376667E1	5.441903046E0
5.051713333E1	-1.002199250E1
5.055050000E1	-8.538586814E0
5.058386667E1	9.382367639E0
5.061723333E1	3.498089184E1
5.065060000E1	5.741741531E1
5.068396667E1	6.655520842E1
5.071733333E1	5.877253387E1
5.075070000E1	3.725783483E1
5.078406667E1	1.150888844E1
5.081743333E1	-7.444346123E0
5.085080000E1	-1.059280535E1
5.088416667E1	3.428622850E0
5.091753333E1	2.758986036E1
5.095090000E1	5.153781470E1
5.098426667E1	6.486900916E1
5.101763333E1	6.158278132E1
5.105100000E1	4.350022287E1
5.108436667E1	1.756017152E1
5.111773333E1	-3.722567597E0
5.115110000E1	-1.159630868E1
5.118446667E1	-1.923802906E0
5.121783333E1	2.048981183E1
5.125120000E1	4.558722174E1
5.128456667E1	6.259398762E1
5.131793333E1	6.403973297E1
5.135130000E1	4.939766338E1
5.138466667E1	2.475184489E1
5.141803333E1	1.275946984E0
5.145140000E1	-1.082551299E1
5.148476667E1	-5.605348956E0
5.151813333E1	1.382684448E1
5.155150000E1	3.954649389E1
5.158486667E1	5.946894768E1
5.161823333E1	6.542250361E1
5.165160000E1	5.451973830E1
5.168496667E1	3.189378789E1
5.171833333E1	6.639773405E0
5.175170000E1	-9.117552786E0
5.178506667E1	-8.601453847E0
5.181843333E1	7.504895231E0
5.185180000E1	3.258596109E1
5.188516667E1	5.471356814E1
5.191853333E1	6.480676256E1
5.195190000E1	5.843867236E1
5.198526667E1	3.835840472E1
5.201863333E1	1.270629507E1
5.205200000E1	-6.388438487E0
5.208536667E1	-1.049007150E1
5.211873333E1	2.286127763E0
5.215210000E1	2.557696085E1
5.218546667E1	4.947225510E1
5.221883333E1	6.350344078E1
5.225220000E1	6.148876647E1
5.228556667E1	4.446357913E1
5.231893333E1	1.945388669E1
5.235230000E1	-2.239126745E0
5.238566667E1	-1.097346802E1
5.241903333E1	-2.491927350E0
5.245240000E1	1.866369416E1
5.248576667E1	4.350322419E1
5.251913333E1	6.102147074E1
5.255250000E1	6.351602872E1
5.258586667E1	4.975659769E1
5.261923333E1	2.632054432E1
5.265260000E1	2.709014458E0
5.268596667E1	-1.010429368E1
5.271933333E1	-6.402845043E0
5.275270000E1	1.223271792E1
5.278606667E1	3.739651572E1
5.281943333E1	5.744528004E1
5.285280000E1	6.423527013E1
5.288616667E1	5.450704062E1
5.291953333E1	3.279842522E1
5.295290000E1	8.465263441E0
5.298626667E1	-8.100585608E0
5.301963333E1	-8.761835369E0
5.305300000E1	6.539803599E0
5.308636667E1	3.054007585E1
5.311973333E1	5.262354533E1
5.315310000E1	6.350126084E1
5.318646667E1	5.850982306E1
5.321983333E1	3.937819114E1
5.325320000E1	1.453058448E1
5.328656667E1	-4.955423362E0
5.331993333E1	-1.022726744E1
5.335330000E1	1.361886890E0
5.338666667E1	2.368923224E1
5.342003333E1	4.758802038E1
5.345340000E1	6.168358612E1
5.348676667E1	6.066743445E1
5.352013333E1	4.485812730E1
5.355350000E1	2.050834296E1
5.358686667E1	-1.197059394E0
5.362023333E1	-1.056303228E1
5.365360000E1	-3.478514559E0
5.368696667E1	1.664803518E1
5.372033333E1	4.141084214E1
5.375370000E1	5.865444698E1
5.378706667E1	6.203260065E1
5.382043333E1	4.961416507E1
5.385380000E1	2.687203421E1
5.388716667E1	3.548216196E0
5.392053333E1	-9.729749109E0
5.395390000E1	-6.822714274E0
5.398726667E1	1.047553915E1
5.402063333E1	3.452706933E1
5.405400000E1	5.481029013E1
5.408736667E1	6.246885501E1
5.412073333E1	5.390860315E1
5.415410000E1	3.341273902E1
5.418746667E1	9.428685293E0
5.422083333E1	-7.494293468E0
5.425420000E1	-9.366804968E0
5.428756667E1	4.536664534E0
5.432093333E1	2.825664637E1
5.435430000E1	5.041445027E1
5.438766667E1	6.172737445E1
5.442103333E1	5.751777994E1
5.445440000E1	3.956233835E1
5.448776667E1	1.541007864E1
5.452113333E1	-4.369304280E0
5.455450000E1	-1.030303854E1
5.458786667E1	-4.029602588E-1
5.462123333E1	2.153769901E1
5.465460000E1	4.476108920E1
5.468796667E1	5.966636642E1
5.472133333E1	5.958597003E1
5.475470000E1	4.454480804E1
5.478806667E1	2.137732080E1
5.482143333E1	-4.749377909E-1
5.485480000E1	-1.044588276E1
5.488816667E1	-4.555747237E0
5.492153333E1	1.460655873E1
5.495490000E1	3.863223495E1
5.498826667E1	5.648476401E1
5.502163333E1	6.057290373E1
5.505500000E1	4.953154240E1
5.508836667E1	2.748920344E1
5.512173333E1	4.509791825E0
5.515510000E1	-9.449842906E0
5.518846667E1	-7.575018129E0
5.522183333E1	8.553271662E0
5.525520000E1	3.246374577E1
5.528856667E1	5.251645140E1
5.532193333E1	6.078981812E1
5.535530000E1	5.342615125E1
5.538866667E1	3.362360414E1
5.542203333E1	1.032848328E1
5.545540000E1	-6.865300177E0
5.548876667E1	-9.465983864E0
5.552213333E1	3.535106439E0
5.555550000E1	2.600491124E1
5.558886667E1	4.841112110E1
5.562223333E1	6.044701488E1
5.565560000E1	5.725342451E1
5.568896667E1	4.038150462E1
5.572233333E1	1.654633353E1
5.575570000E1	-3.364994512E0
5.578906667E1	-1.028618798E1
5.582243333E1	-1.201047948E0
5.585580000E1	1.950599166E1
5.588916667E1	4.264387918E1
5.592253333E1	5.769549450E1
5.595590000E1	5.862763935E1
5.598926667E1	4.463602956E1
5.602263333E1	2.218148193E1
5.605600000E1	6.420710603E-1
5.608936667E1	-1.027081959E1
5.612273333E1	-5.297867320E0
5.615610000E1	1.337101511E1
5.618946667E1	3.653970366E1
5.622283333E1	5.453986243E1
5.625620000E1	5.953147294E1
5.628956667E1	4.952205945E1
5.632293333E1	2.836677570E1
5.635630000E1	5.617279637E0
5.638966667E1	-8.688747491E0
5.642303333E1	-7.770031692E0
5.645640000E1	7.437358064E0
5.648976667E1	3.050793568E1
5.652313333E1	5.064653359E1
5.655650000E1	5.959468975E1
5.658986667E1	5.339483809E1
5.662323333E1	3.453208300E1
5.665660000E1	1.149004685E1
5.668996667E1	-5.806293797E0
5.672333333E1	-9.433756883E0
5.675670000E1	2.529684185E0
5.679006667E1	2.436437864E1
5.682343333E1	4.643034779E1
5.685680000E1	5.852703875E1
5.689016667E1	5.642028701E1
5.692353333E1	4.047478147E1
5.695690000E1	1.737776164E1
5.699026667E1	-2.416605840E0
5.702363333E1	-9.784453888E0
5.705700000E1	-1.597642610E0
5.709036667E1	1.827244831E1
5.712373333E1	4.129861004E1
5.715710000E1	5.653555444E1
5.719046667E1	5.846181603E1
5.722383333E1	4.550231741E1
5.725720000E1	2.356309521E1
5.729056667E1	2.420243919E0
5.732393333E1	-9.055570177E0
5.735730000E1	-5.278675045E0
5.739066667E1	1.237951007E1
5.742403333E1	3.532946130E1
5.745740000E1	5.343044905E1
5.749076667E1	5.929226288E1
5.752413333E1	5.032188751E1
5.755750000E1	2.975997053E1
5.759086667E1	7.503440096E0
5.762423333E1	-7.405370833E0
5.765760000E1	-7.498922490E0
5.769096667E1	6.600730573E0
5.772433333E1	2.914139032E1
5.775770000E1	4.942217623E1
5.779106667E1	5.886094363E1
5.782443333E1	5.346442566E1
5.785780000E1	3.550658698E1
5.789116667E1	1.260515477E1
5.792453333E1	-4.568094984E0
5.795790000E1	-8.826958976E0
5.799126667E1	2.205925146E0
5.802463333E1	2.324118159E1
5.805800000E1	4.460599218E1
5.809136667E1	5.758240187E1
5.812473333E1	5.636000519E1
5.815810000E1	4.145429276E1
5.819146667E1	1.874305030E1
5.822483333E1	-6.645231881E-1
5.825820000E1	-8.840484717E0
5.829156667E1	-1.676262863E0
5.832493333E1	1.727881961E1
5.835830000E1	3.947268603E1
5.839166667E1	5.547665572E1
5.842503333E1	5.823627354E1
5.845840000E1	4.636631886E1
5.849176667E1	2.541933884E1
5.852513333E1	4.308708006E0
5.855850000E1	-7.645695746E0
5.859186667E1	-4.546328476E0
5.862523333E1	1.157958713E1
5.865860000E1	3.430384142E1
5.869196667E1	5.249813263E1
5.872533333E1	5.901442263E1
5.875870000E1	5.063216108E1
5.879206667E1	3.150915581E1
5.882543333E1	9.457279555E0
5.885880000E1	-5.538448862E0
5.889216667E1	-6.564620647E0
5.892553333E1	6.587074548E0
5.895890000E1	2.840375538E1
5.899226667E1	4.850184641E1
5.902563333E1	5.853082153E1
5.905900000E1	5.424797469E1
5.909236667E1	3.740613671E1
5.912573333E1	1.472167484E1
5.915910000E1	-2.549676770E0
5.919246667E1	-7.587792641E0
5.922583333E1	2.427631878E0
5.925920000E1	2.251385744E1
5.929256667E1	4.431093796E1
5.932593333E1	5.744440615E1
5.935930000E1	5.669686806E1
5.939266667E1	4.259456575E1
5.942603333E1	2.067182941E1
5.945940000E1	1.349325312E0
5.949276667E1	-7.536328723E0
5.952613333E1	-1.482112811E0
5.955950000E1	1.656369567E1
5.959286667E1	3.860342898E1
5.962623333E1	5.456286534E1
5.965960000E1	5.791668431E1
5.969296667E1	4.732840975E1
5.972633333E1	2.654425306E1
5.975970000E1	5.557907882E0
5.979306667E1	-6.642023452E0
5.982643333E1	-4.507715445E0
5.985980000E1	1.077706039E1
5.989316667E1	3.268819859E1
5.992653333E1	5.143660448E1
5.995990000E1	5.833790604E1
5.999326667E1	5.124611813E1
6.002663333E1	3.248659838E1
6.006000000E1	1.052612695E1
6.009336667E1	-4.538658558E0
6.012673333E1	-6.449216601E0
6.016010000E1	5.776585890E0
6.019346667E1	2.661151908E1
6.022683333E1	4.729758477E1
6.026020000E1	5.750991585E1
6.029356667E1	5.436903066E1
6.032693333E1	3.800552967E1
6.036030000E1	1.643823161E1
6.039366667E1	-1.507850678E0
6.042703333E1	-7.339944660E0
6.046040000E1	1.639626004E0
6.049376667E1	2.120454291E1
6.052713333E1	4.249484075E1
6.056050000E1	5.634940899E1
6.059386667E1	5.648125401E1
6.062723333E1	4.331267584E1
6.066060000E1	2.236501838E1
6.069396667E1	2.500967358E0
6.072733333E1	-6.533102889E0
6.076070000E1	-1.540525022E0
6.079406667E1	1.606256895E1
6.082743333E1	3.750910202E1
6.086080000E1	5.386275053E1
6.089416667E1	5.771317175E1
6.092753333E1	4.759579626E1
6.096090000E1	2.758678694E1
6.099426667E1	6.942302282E0
6.102763333E1	-5.707320461E0
6.106100000E1	-4.454363079E0
6.109436667E1	1.043282896E1
6.112773333E1	3.150942575E1
6.116110000E1	5.032571323E1
6.119446667E1	5.769565947E1
6.122783333E1	5.143185761E1
6.126120000E1	3.344595048E1
6.129456667E1	1.221623088E1
6.132793333E1	-3.439619225E0
6.136130000E1	-5.966562578E0
6.139466667E1	5.681261500E0
6.142803333E1	2.582659503E1
6.146140000E1	4.622714982E1
6.149476667E1	5.730628139E1
6.152813333E1	5.448612078E1
6.156150000E1	3.940539734E1
6.159486667E1	1.792173642E1
6.162823333E1	2.626847028E-1
6.166160000E1	-6.407918277E0
6.169496667E1	1.618176050E0
6.172833333E1	2.056744043E1
6.176170000E1	4.144924777E1
6.179506667E1	5.546110051E1
6.182843333E1	5.644684460E1
6.186180000E1	4.375313413E1
6.189516667E1	2.348924042E1
6.192853333E1	3.726928560E0
6.196190000E1	-5.712905772E0
6.199526667E1	-1.554748761E0
6.202863333E1	1.506673312E1
6.206200000E1	3.638330227E1
6.209536667E1	5.270912982E1
6.212873333E1	5.749256545E1
6.216210000E1	4.833183256E1
6.219546667E1	2.942021217E1
6.222883333E1	8.550961942E0
6.226220000E1	-4.519770238E0
6.229556667E1	-3.653029774E0
6.232893333E1	9.966459238E0
6.236230000E1	3.049606250E1
6.239566667E1	4.931326368E1
6.242903333E1	5.745186563E1
6.246240000E1	5.159142110E1
6.249576667E1	3.450512114E1
6.252913333E1	1.353870339E1
6.256250000E1	-2.346469271E0
6.259586667E1	-5.496430864E0
6.262923333E1	5.410393686E0
6.266260000E1	2.476974961E1
6.269596667E1	4.465678063E1
6.272933333E1	5.630174118E1
6.276270000E1	5.427726046E1
6.279606667E1	3.951061635E1
6.282943333E1	1.854075775E1
6.286280000E1	6.945007364E-1
6.289616667E1	-6.236188145E0
6.292953333E1	1.127030474E0
6.296290000E1	1.942631539E1
6.299626667E1	4.000563730E1
6.302963333E1	5.436320138E1
6.306300000E1	5.613061248E1
6.309636667E1	4.446876096E1
6.312973333E1	2.447865966E1
6.316310000E1	5.285729448E0
6.319646667E1	-5.152385191E0
6.322983333E1	-1.546396358E0
6.326320000E1	1.433610052E1
6.329656667E1	3.487970915E1
6.332993333E1	5.152391245E1
6.336330000E1	5.660996952E1
6.339666667E1	4.838124941E1
6.343003333E1	3.022890656E1
6.346340000E1	9.540067983E0
6.349676667E1	-3.488150165E0
6.353013333E1	-3.536567232E0
6.356350000E1	9.396593200E0
6.359686667E1	2.957299320E1
6.363023333E1	4.785831971E1
6.366360000E1	5.648856963E1
6.369696667E1	5.150475695E1
6.373033333E1	3.548052299E1
6.376370000E1	1.455250494E1
6.379706667E1	-1.468063999E0
6.383043333E1	-5.387564689E0
6.386380000E1	4.557110982E0
6.389716667E1	2.352510221E1
6.393053333E1	4.345248286E1
6.396390000E1	5.529253558E1
6.399726667E1	5.375656924E1
6.403063333E1	4.039470875E1
6.406400000E1	1.973371630E1
6.409736667E1	1.629100167E0
6.413073333E1	-5.579855538E0
6.416410000E1	6.835003540E-1
6.419746667E1	1.834164874E1
6.423083333E1	3.849973723E1
6.426420000E1	5.260161885E1
6.429756667E1	5.530125436E1
6.433093333E1	4.444396951E1
6.436430000E1	2.539022888E1
6.439766667E1	5.829126321E0
6.443103333E1	-4.559792108E0
6.446440000E1	-1.650644988E0
6.449776667E1	1.325527868E1
6.453113333E1	3.342920132E1
6.456450000E1	5.031237033E1
6.459786667E1	5.610806065E1
6.463123333E1	4.849745970E1
6.466460000E1	3.052575926E1
6.469796667E1	1.055057220E1
6.473133333E1	-3.177196757E0
6.476470000E1	-3.620054537E0
6.479806667E1	8.484329865E0
6.483143333E1	2.842021716E1
6.486480000E1	4.653933714E1
6.489816667E1	5.550908712E1
6.493153333E1	5.145961373E1
6.496490000E1	3.561418370E1
6.499826667E1	1.552471555E1
6.503163333E1	-5.445901436E-1
6.506500000E1	-4.633138415E0
6.509836667E1	4.362560026E0
6.513173333E1	2.253453972E1
6.516510000E1	4.239346415E1
6.519846667E1	5.443937416E1
6.523183333E1	5.365018005E1
6.526520000E1	4.054942894E1
6.529856667E1	2.060992495E1
6.533193333E1	2.774735282E0
6.536530000E1	-5.183496821E0
6.539866667E1	4.809592102E-1
6.543203333E1	1.735265303E1
6.546540000E1	3.734012735E1
6.549876667E1	5.163404984E1
6.553213333E1	5.451422688E1
6.556550000E1	4.459189345E1
6.559886667E1	2.567533691E1
6.563223333E1	6.624412529E0
6.566560000E1	-4.443200662E0
6.569896667E1	-2.388616252E0
6.573233333E1	1.167508090E1
6.576570000E1	3.166104176E1
6.579906667E1	4.851896088E1
6.583243333E1	5.451307315E1
6.586580000E1	4.755414689E1
6.589916667E1	3.063844311E1
6.593253333E1	1.058550261E1
6.596590000E1	-2.894287888E0
6.599926667E1	-4.415046604E0
6.603263333E1	7.238849591E0
6.606600000E1	2.640944854E1
6.609936667E1	4.459660153E1
6.613273333E1	5.374742581E1
6.616610000E1	5.051067450E1
6.619946667E1	3.553829479E1
6.623283333E1	1.552771690E1
6.626620000E1	-3.920266666E-1
6.629956667E1	-5.414596309E0
6.633293333E1	2.619340082E0
6.636630000E1	2.056481899E1
6.639966667E1	4.024939330E1
6.643303333E1	5.246863995E1
6.646640000E1	5.248823577E1
6.649976667E1	4.035033629E1
6.653313333E1	2.063888684E1
6.656650000E1	3.090831262E0
6.659986667E1	-5.368423145E0
6.663323333E1	-4.303387271E-1
6.666660000E1	1.545117916E1
6.669996667E1	3.534304494E1
6.673333333E1	5.023359448E1
6.676670000E1	5.354801490E1
6.680006667E1	4.437238741E1
6.683343333E1	2.638173550E1
6.686680000E1	7.402570698E0
6.690016667E1	-4.247470005E0
6.693353333E1	-2.594931207E0
6.696690000E1	1.058352439E1
6.700026667E1	3.038884511E1
6.703363333E1	4.734228026E1
6.706700000E1	5.358497358E1
6.710036667E1	4.759589712E1
6.713373333E1	3.128072067E1
6.716710000E1	1.153925641E1
6.720046667E1	-2.353569665E0
6.723383333E1	-4.451986978E0
6.726720000E1	6.469281965E0
6.730056667E1	2.534454178E1
6.733393333E1	4.336854081E1
6.736730000E1	5.330706961E1
6.740066667E1	5.043949540E1
6.743403333E1	3.635608439E1
6.746740000E1	1.656684086E1
6.750076667E1	5.529469250E-1
6.753413333E1	-4.769474273E0
6.756750000E1	2.667748975E0
6.760086667E1	1.977730307E1
6.763423333E1	3.857009191E1
6.766760000E1	5.137926885E1
6.770096667E1	5.233402209E1
6.773433333E1	4.054066073E1
6.776770000E1	2.161425687E1
6.780106667E1	3.640625183E0
6.783443333E1	-4.620587152E0
6.786780000E1	-4.605308549E-1
6.790116667E1	1.458780644E1
6.793453333E1	3.436498465E1
6.796790000E1	4.934023433E1
6.800126667E1	5.338924708E1
6.803463333E1	4.455386567E1
6.806800000E1	2.735609139E1
6.810136667E1	8.433584397E0
6.813473333E1	-3.354062054E0
6.816810000E1	-2.473222763E0
6.820146667E1	1.047772255E1
6.823483333E1	2.945954827E1
6.826820000E1	4.638319973E1
6.830156667E1	5.348293240E1
6.833493333E1	4.791330996E1
6.836830000E1	3.240346576E1
6.840166667E1	1.317065420E1
6.843503333E1	-6.307755276E-1
6.846840000E1	-3.395083787E0
6.850176667E1	6.514794549E0
6.853513333E1	2.447723102E1
6.856850000E1	4.259650066E1
6.860186667E1	5.271186193E1
6.863523333E1	5.050429111E1
6.866860000E1	3.730851304E1
6.870196667E1	1.822314117E1
6.873533333E1	2.419705317E0
6.876870000E1	-3.618983163E0
6.880206667E1	3.438851367E0
6.883543333E1	1.976751686E1
6.886880000E1	3.845274153E1
6.890216667E1	5.137632054E1
6.893553333E1	5.245138815E1
6.896890000E1	4.149115945E1
6.900226667E1	2.343868725E1
6.903563333E1	5.580588950E0
6.906900000E1	-3.517068314E0
6.910236667E1	4.682423851E-1
6.913573333E1	1.455735921E1
6.916910000E1	3.358369892E1
6.920246667E1	4.856541339E1
6.923583333E1	5.322485872E1
6.926920000E1	4.531161647E1
6.930256667E1	2.847530162E1
6.933593333E1	9.585899424E0
6.936930000E1	-2.354280553E0
6.940266667E1	-1.621296315E0
6.943603333E1	1.040221984E1
6.946940000E1	2.861195846E1
6.950276667E1	4.550795667E1
6.953613333E1	5.321896643E1
6.956950000E1	4.840344036E1
6.960286667E1	3.341940536E1
6.963623333E1	1.445844682E1
6.966960000E1	4.447885683E-1
6.970296667E1	-2.613896262E0
6.973633333E1	6.501894638E0
6.976970000E1	2.440308086E1
6.980306667E1	4.240844502E1
6.983643333E1	5.246435623E1
6.986980000E1	5.062745238E1
6.990316667E1	3.821684402E1
6.993653333E1	1.945497583E1
6.996990000E1	3.483195960E0
7.000326667E1	-2.882002108E0
7.003663333E1	3.457372968E0
7.007000000E1	1.941589901E1
7.010336667E1	3.825039681E1
7.013673333E1	5.065451736E1
7.017010000E1	5.243179978E1
7.020346667E1	4.242740750E1
7.023683333E1	2.449825787E1
7.027020000E1	7.313785252E0
7.030356667E1	-2.400758057E0
7.033693333E1	6.277533735E-1
7.037030000E1	1.449283068E1
7.040366667E1	3.340939271E1
7.043703333E1	4.845625865E1
7.047040000E1	5.342580190E1
7.050376667E1	4.554342042E1
7.053713333E1	2.944425163E1
7.057050000E1	1.139487931E1
7.060386667E1	-8.065095592E-1
7.063723333E1	-1.218971834E0
7.067060000E1	1.043725596E1
7.070396667E1	2.843360512E1
7.073733333E1	4.540315603E1
7.077070000E1	5.333752425E1
7.080406667E1	4.906263635E1
7.083743333E1	3.446003259E1
7.087080000E1	1.619111611E1
7.090416667E1	1.563067244E0
7.093753333E1	-1.821875201E0
7.097090000E1	6.818184571E0
7.100426667E1	2.362782470E1
7.103763333E1	4.152706938E1
7.107100000E1	5.242890086E1
7.110436667E1	5.141490026E1
7.113773333E1	3.942178216E1
7.117110000E1	2.076659046E1
7.120446667E1	4.580195705E0
7.123783333E1	-2.400659525E0
7.127120000E1	3.492549766E0
7.130456667E1	1.857917784E1
7.133793333E1	3.732819420E1
7.137130000E1	5.040801290E1
7.140466667E1	5.253158504E1
7.143803333E1	4.267722508E1
7.147140000E1	2.555563458E1
7.150476667E1	8.129831787E0
7.153813333E1	-1.548379973E0
7.157150000E1	7.178303553E-1
7.160486667E1	1.440600815E1
7.163823333E1	3.249701387E1
7.167160000E1	4.752432344E1
7.170496667E1	5.292130746E1
7.173833333E1	4.612238422E1
7.177170000E1	3.050641917E1
7.180506667E1	1.235491654E1
7.183843333E1	3.724319286E-1
7.187180000E1	-5.364203924E-1
7.190516667E1	1.030891432E1
7.193853333E1	2.822980063E1
7.197190000E1	4.449674408E1
7.200526667E1	5.262385906E1
7.203863333E1	4.949502324E1
7.207200000E1	3.543847623E1
7.210536667E1	1.739661051E1
7.213873333E1	2.617649363E0
7.217210000E1	-1.420350465E0
7.220546667E1	6.678157482E0
7.223883333E1	2.329875335E1
7.227220000E1	4.051495266E1
7.230556667E1	5.150037565E1
7.233893333E1	5.143088575E1
7.237230000E1	3.951325252E1
7.240566667E1	2.155025385E1
7.243903333E1	5.667349198E0
7.247240000E1	-1.485547033E0
7.250576667E1	3.558698364E0
7.253913333E1	1.840138164E1
7.257250000E1	3.653488520E1
7.260586667E1	4.948984749E1
7.263923333E1	5.252740872E1
7.267260000E1	4.344080116E1
7.270596667E1	2.648678083E1
7.273933333E1	9.470601242E0
7.277270000E1	-5.933615299E-1
7.280606667E1	1.400674769E0
7.283943333E1	1.440006236E1
7.287280000E1	3.247442250E1
7.290616667E1	4.740293589E1
7.293953333E1	5.251857861E1
7.297290000E1	4.674606480E1
7.300626667E1	3.131370872E1
7.303963333E1	1.353542608E1
7.307300000E1	1.091357228E0
7.310636667E1	-3.202102000E-1
7.313973333E1	1.030538796E1
7.317310000E1	2.736558611E1
7.320646667E1	4.418413459E1
7.323983333E1	5.260100826E1
7.327320000E1	4.951317871E1
7.330656667E1	3.582482478E1
7.333993333E1	1.830656165E1
7.337330000E1	3.554974446E0
7.340666667E1	-5.171356866E-1
7.344003333E1	6.584950882E0
7.347340000E1	2.246820670E1
7.350676667E1	4.016992254E1
7.354013333E1	5.139429034E1
7.357350000E1	5.143964999E1
7.360686667E1	4.031030292E1
7.364023333E1	2.255812482E1
7.367360000E1	6.652425999E0
7.370696667E1	-6.885141217E-1
7.374033333E1	3.656386215E0
7.377370000E1	1.843032735E1
7.380706667E1	3.572898066E1
7.384043333E1	4.928147685E1
7.387380000E1	5.243785007E1
7.390716667E1	4.363200177E1
7.394053333E1	2.737955518E1
7.397390000E1	1.047354863E1
7.400726667E1	1.868976643E-1
7.404063333E1	1.512804134E0
7.407400000E1	1.351753953E1
7.410736667E1	3.142782143E1
7.414073333E1	4.651045582E1
7.417410000E1	5.254111374E1
7.420746667E1	4.675082422E1
7.424083333E1	3.177568786E1
7.427420000E1	1.447989754E1
7.430756667E1	1.636893592E0
7.434093333E1	-3.429934584E-1
7.437430000E1	9.542274678E0
7.440766667E1	2.635952065E1
7.444103333E1	4.267140477E1
7.447440000E1	5.156277965E1
7.450776667E1	4.914042785E1
7.454113333E1	3.636817464E1
7.457450000E1	1.848567693E1
7.460786667E1	4.413964589E0
7.464123333E1	-5.733119758E-1
7.467460000E1	6.471028226E0
7.470796667E1	2.165527105E1
7.474133333E1	3.935937120E1
7.477470000E1	5.054949960E1
7.480806667E1	5.053584700E1
7.484143333E1	4.047479153E1
7.487480000E1	2.335413515E1
7.490816667E1	7.521494871E0
7.494153333E1	-4.238607610E-1
7.497490000E1	3.547838415E0
7.500826667E1	1.756724184E1
7.504163333E1	3.469656420E1
7.507500000E1	4.837851106E1
7.510836667E1	5.148642019E1
7.514173333E1	4.374861134E1
7.517510000E1	2.756614913E1
7.520846667E1	1.048159805E1
7.524183333E1	4.515384815E-1
7.527520000E1	1.399053930E0
7.530856667E1	1.335319902E1
7.534193333E1	3.032853358E1
7.537530000E1	4.550336814E1
7.540866667E1	5.149264451E1
7.544203333E1	4.644242152E1
7.547540000E1	3.243932371E1
7.550876667E1	1.473718336E1
7.554213333E1	2.402458584E0
7.557550000E1	-4.175414227E-1
7.560886667E1	9.453969948E0
7.564223333E1	2.559194719E1
7.567560000E1	4.236448134E1
7.570896667E1	5.141341216E1
7.574233333E1	4.941324572E1
7.577570000E1	3.658835062E1
7.580906667E1	1.944426779E1
7.584243333E1	5.249432359E0
7.587580000E1	-2.341997493E-1
7.590916667E1	6.426190324E0
7.594253333E1	2.128322751E1
7.597590000E1	3.846401210E1
7.600926667E1	4.948212194E1
7.604263333E1	5.048747750E1
7.607600000E1	4.067154684E1
7.610936667E1	2.420466367E1
7.614273333E1	8.459412347E0
7.617610000E1	4.206341766E-1
7.620946667E1	3.643094576E0
7.624283333E1	1.736917874E1
7.627620000E1	3.425706130E1
7.630956667E1	4.748104061E1
7.634293333E1	5.144088650E1
7.637630000E1	4.447581848E1
7.640966667E1	2.862935449E1
7.644303333E1	1.233572870E1
7.647640000E1	1.553890928E0
7.650976667E1	2.089295185E0
7.654313333E1	1.339308588E1
7.657650000E1	3.045666899E1
7.660986667E1	4.541898363E1
7.664323333E1	5.224853736E1
7.667660000E1	4.753183002E1
7.670996667E1	3.353467071E1
7.674333333E1	1.659812313E1
7.677670000E1	3.611486606E0
7.681006667E1	1.125591940E0
7.684343333E1	9.788841505E0
7.687680000E1	2.548840047E1
7.691016667E1	4.179899921E1
7.694353333E1	5.138738026E1
7.697690000E1	4.960333619E1
7.701026667E1	3.756612505E1
7.704363333E1	2.053243200E1
7.707700000E1	6.403090394E0
7.711036667E1	6.222635225E-1
7.714373333E1	6.527499884E0
7.717710000E1	2.147499012E1
7.721046667E1	3.781730670E1
7.724383333E1	4.951442309E1
7.727720000E1	5.077024633E1
7.731056667E1	4.139763024E1
7.734393333E1	2.545789290E1
7.737730000E1	9.482579776E0
7.741066667E1	1.455076174E0
7.744403333E1	4.471912042E0
7.747740000E1	1.682943031E1
7.751076667E1	3.350017810E1
7.754413333E1	4.723842910E1
7.757750000E1	5.150038975E1
7.761086667E1	4.451686237E1
7.764423333E1	2.946044298E1
7.767760000E1	1.306239856E1
7.771096667E1	2.327836688E0
7.774433333E1	2.312893614E0
7.777770000E1	1.306445895E1
7.781106667E1	2.938941165E1
7.784443333E1	4.449468144E1
7.787780000E1	5.154214857E1
7.791116667E1	4.751920464E1
7.794453333E1	3.414382038E1
7.797790000E1	1.749778457E1
7.801126667E1	4.484043063E0
7.804463333E1	1.425705504E0
7.807800000E1	9.518806653E0
7.811136667E1	2.541315599E1
7.814473333E1	4.121478980E1
7.817810000E1	5.071328061E1
7.821146667E1	4.954389543E1
7.824483333E1	3.846866349E1
7.827820000E1	2.159407622E1
7.831156667E1	7.484240049E0
7.834493333E1	1.456012812E0
7.837830000E1	6.403872192E0
7.841166667E1	2.060192773E1
7.844503333E1	3.751993336E1
7.847840000E1	4.944097919E1
7.851176667E1	5.055730931E1
7.854513333E1	4.154405023E1
7.857850000E1	2.614996857E1
7.861186667E1	1.038425250E1
7.864523333E1	1.533695489E0
7.867860000E1	3.743450279E0
